"Índice de Gini 2000","Índice de Gini 2010","Taxa de atividade - 18 anos ou mais 2000","Taxa de atividade - 18 anos ou mais 2010","% dos ocupados com fundamental completo - 18 anos ou mais 2000","% dos ocupados com fundamental completo - 18 anos ou mais 2010","% dos ocupados com médio completo - 18 anos ou mais 2000","% dos ocupados com médio completo - 18 anos ou mais 2010","% dos ocupados com superior completo - 18 anos ou mais 2000","% dos ocupados com superior completo - 18 anos ou mais 2010","Esperança de vida ao nascer 2000","Esperança de vida ao nascer 2010","População total 2000","População total 2010","Mortalidade infantil 2000","Mortalidade infantil 2010","IDHM 2000","IDHM 2010","Probabilidade de sobrevivência até 60 anos 2000","Probabilidade de sobrevivência até 60 anos 2010","Taxa de envelhecimento 2000","Taxa de envelhecimento 2010","Taxa de analfabetismo - 15 anos ou mais 2000","Taxa de analfabetismo - 15 anos ou mais 2010","Expectativa de anos de estudo 2000","Expectativa de anos de estudo 2010","% de 18 a 24 anos no fundamental REGULAR SERIADO 2000","% de 18 a 24 anos no fundamental REGULAR SERIADO 2010","% de 18 a 24 anos no médio REGULAR SERIADO 2000","% de 18 a 24 anos no médio REGULAR SERIADO 2010","% de extremamente pobres 2000","% de extremamente pobres 2010","% de pobres 2000","% de pobres 2010","% de vulneráveis à pobreza 2000","% de vulneráveis à pobreza 2010","Renda per capita dos extremamente pobres 2000","Renda per capita dos extremamente pobres 2010","Renda per capita dos pobres 2000","Renda per capita dos pobres 2010","Renda per capita dos vulneráveis à pobreza 2000","Renda per capita dos vulneráveis à pobreza 2010"
1,0.395700590482599,-0.0849736029460037,-0.00341251767425948,NA,0.0989401522822736,NA,0.0818848525641337,NA,0.165411439162505,0.0170208020739419,0.0291334870418681,0.0330956205537486,0.0331477702260688,0.0566005168974266,-0.0194668075882794,0.0520825774397434,0.055352487377532,0.0266506595618199,0.0268630722943103,-0.110131784672576,-0.10464654556736,0.0153675677785504,-0.0285981304332742,-0.0206868785732443,0.0365647008403087,0.0150070955416622,NA,NA,-0.00147201755609327,NA,NA,0.134417852846332,0.135326305037087,-0.0259899733641368,0.0579064559601818,NA,NA,-0.486937874561573,-0.218951953525703,-0.383846124001515,-0.19869811173047
0.395700590482599,1,0.0989785677213902,-0.13505771627271,NA,0.0557462848193418,NA,0.0488432658511825,NA,0.233099937010445,-0.0837281499452026,0.0149728379642207,0.0397255136335465,0.0397739381431257,0.0343360544796493,0.0333119454032166,-0.100070864613013,-0.0358516612967328,-0.0875394370495794,0.00834747317161062,-0.241087896986793,-0.244370796459838,0.0162619385084377,-0.00847832960189462,-0.189716056125373,-0.0994255139135027,0.115718182375372,NA,NA,0.142006704087766,NA,NA,0.173829905847962,0.400512557283056,0.0439228961262291,0.241277909677692,NA,NA,-0.282599657069251,-0.493319127314359,-0.281307861241998,-0.496926421642475
-0.0849736029460037,0.0989785677213902,1,0.355164944764325,NA,0.0322368350802798,NA,0.00841380007487759,NA,0.00570838965721131,-0.0212896741007615,0.0546676815395062,0.0262316762879014,0.0263550100872699,-0.0381063593975499,-0.0198208381847263,0.0948594423356704,0.0638418451460204,-0.0355629811310665,0.0472701785240383,-0.169652473350908,-0.198147357800746,-0.116141509400128,-0.128900765371907,0.0245289371315039,-0.0506319928869087,-0.039812138069429,NA,NA,0.0507257941060459,NA,NA,-0.156496231615329,-0.0273215730572171,-0.177124431430967,-0.084478727741222,NA,NA,0.21340083519584,0.0310927671064383,0.19244306441852,0.0181175735839444
-0.00341251767425948,-0.13505771627271,0.355164944764325,1,NA,0.145765795163477,NA,0.118507378214724,NA,-0.039098840082497,0.141996186817229,0.142574371164506,0.036184375883237,0.0363433053794671,-0.172122242326056,-0.131044374851535,0.307101482646355,0.354454967043425,0.125131744082568,0.134128781453264,-0.128339746218373,-0.169583358182697,-0.359055771093774,-0.399840437758308,0.182037363539642,0.0228826027251192,-0.100436110848259,NA,NA,-0.0484782855102558,NA,NA,-0.386993461465025,-0.458515226280271,-0.383648907324038,-0.473764280034815,NA,NA,0.347889248671831,0.472486783801911,0.382214165382075,0.453788920658302
NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0989401522822736,0.0557462848193418,0.0322368350802798,0.145765795163477,NA,1,NA,0.960220594519678,NA,0.629046798114388,0.520741520891906,0.480960067924272,0.0691589122090216,0.069448870285036,-0.414830581152391,-0.461312426208264,0.811191728559922,0.874117302868079,0.528699178352363,0.470882340129807,-0.151667012633703,-0.202300400807372,-0.748792627774561,-0.775376582035966,0.631167824994438,0.39149640175792,-0.316696681890681,NA,NA,-0.13307847604308,NA,NA,-0.625347184950153,-0.612760452697925,-0.651600805964586,-0.645450016752318,NA,NA,0.445772776627799,0.458167979990634,0.541389889691685,0.558748735781848
NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0818848525641337,0.0488432658511825,0.00841380007487759,0.118507378214724,NA,0.960220594519678,NA,1,NA,0.669128714197794,0.51556859470466,0.477212260134862,0.0695763569136847,0.0698445626671308,-0.411797945858668,-0.461996879241899,0.815461896962486,0.856930306421514,0.518900228467647,0.46695361160128,-0.0819070897819861,-0.123948878609239,-0.723348156235879,-0.732703882867786,0.635348496272847,0.368175974181439,-0.318322571857388,NA,NA,-0.187872030397826,NA,NA,-0.638993012495491,-0.621187919894574,-0.663667571733913,-0.657135503881843,NA,NA,0.452936400879402,0.458777967930309,0.549782460072815,0.561687938331048
NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.165411439162505,0.233099937010445,0.00570838965721131,-0.039098840082497,NA,0.629046798114388,NA,0.669128714197794,NA,1,0.381593942128521,0.338699276338404,0.0933632490047755,0.0935589372012408,-0.299304636758889,-0.318687812649823,0.547761467221813,0.581649457410859,0.383364698270456,0.328436432551142,-0.0390363169107333,-0.0421640492766259,-0.397741812709694,-0.387365080702074,0.357949728962398,0.280405663637782,-0.257746281523172,NA,NA,-0.0674028124809671,NA,NA,-0.428565996396634,-0.379084787118974,-0.496664546222993,-0.470703438500201,NA,NA,0.232850505148528,0.2131303211379,0.319585626088979,0.292017778778679
0.0170208020739419,-0.0837281499452026,-0.0212896741007615,0.141996186817229,NA,0.520741520891906,NA,0.51556859470466,NA,0.381593942128521,1,0.672142086722197,0.0459478302495399,0.0460780162318349,-0.830853495547378,-0.691030883025786,0.666898865137791,0.643515563396317,0.993637652092473,0.671945012123631,0.131060936288623,0.110108136893665,-0.455085952935831,-0.446484900456363,0.504127957341152,0.255736630408386,-0.289147646694847,NA,NA,-0.201425312961693,NA,NA,-0.547529762804276,-0.531720251485829,-0.5392677267994,-0.560517276199972,NA,NA,0.357072466162043,0.393750879457981,0.47338199353202,0.478116187492088
0.0291334870418681,0.0149728379642207,0.0546676815395062,0.142574371164506,NA,0.480960067924272,NA,0.477212260134862,NA,0.338699276338404,0.672142086722197,1,0.0537977990847158,0.0539509749163732,-0.63841553391118,-0.983090630256181,0.545065076091216,0.638115364627137,0.662933781065152,0.99871729805475,0.0439352997725668,0.0335849381357107,-0.471819590736082,-0.477788218338487,0.370906195309779,0.131675969674429,-0.200172666238009,NA,NA,-0.116602103729283,NA,NA,-0.487188395476896,-0.455086100306089,-0.491988343730824,-0.502606170613724,NA,NA,0.33397840022879,0.304020052388403,0.425128356251096,0.392499231240785
0.0330956205537486,0.0397255136335465,0.0262316762879014,0.036184375883237,NA,0.0691589122090216,NA,0.0695763569136847,NA,0.0933632490047755,0.0459478302495399,0.0537977990847158,1,0.999999190175813,-0.0486605431549352,-0.0471004892448634,0.0796546110648356,0.0830371726505341,0.0426495824647602,0.019814713246803,-0.0142067639386285,-0.0120853921830902,-0.0713446093788042,-0.0699063214875301,0.0419828288098003,0.0200626383966682,-0.0398568240105056,NA,NA,-0.0227254257052724,NA,NA,-0.0864972095415268,-0.0634508306706155,-0.120958494783059,-0.0929170186171359,NA,NA,0.0312355143501168,0.0206046640076923,0.053493972494561,0.0398249326979624
0.0331477702260688,0.0397739381431257,0.0263550100872699,0.0363433053794671,NA,0.069448870285036,NA,0.0698445626671308,NA,0.0935589372012408,0.0460780162318349,0.0539509749163732,0.999999190175813,1,-0.0487530464909613,-0.0472282180109619,0.0798855777281741,0.0833012994056784,0.0427811812543398,0.0199603737220492,-0.0144731097115566,-0.0124359801468315,-0.0715681850332748,-0.0701722538446487,0.0421073388936867,0.0201772115391331,-0.0400141442666922,NA,NA,-0.0227916541712172,NA,NA,-0.086718879591255,-0.0636297197988262,-0.121211576720066,-0.0931381801904155,NA,NA,0.0313806616418334,0.0207539547181342,0.0536814428029069,0.0400012223007402
0.0566005168974266,0.0343360544796493,-0.0381063593975499,-0.172122242326056,NA,-0.414830581152391,NA,-0.411797945858668,NA,-0.299304636758889,-0.830853495547378,-0.63841553391118,-0.0486605431549352,-0.0487530464909613,1,0.615063810969631,-0.510499093071309,-0.532253920555072,-0.807645662108303,-0.636524773548776,-0.043806401426886,-0.0793672498802117,0.466917050921651,0.443513271849763,-0.32333572369292,-0.121210791941942,0.137992065024138,NA,NA,0.0359061061726189,NA,NA,0.448876010175399,0.44882734061752,0.434977360135804,0.479704503675921,NA,NA,-0.344351216008025,-0.302567677722271,-0.418385251759896,-0.390225186556744
-0.0194668075882794,0.0333119454032166,-0.0198208381847263,-0.131044374851535,NA,-0.461312426208264,NA,-0.461996879241899,NA,-0.318687812649823,-0.691030883025786,-0.983090630256181,-0.0471004892448634,-0.0472282180109619,0.615063810969631,1,-0.549347453129174,-0.632012921017786,-0.692571703720039,-0.985533587098694,-0.123800863746034,-0.111892154114737,0.451365761958145,0.454628554633729,-0.412861874687925,-0.139216875669881,0.208198719128144,NA,NA,0.149822505392457,NA,NA,0.484765012055638,0.461289245688578,0.476599473976958,0.498770662616432,NA,NA,-0.322970695256442,-0.311992298991312,-0.421141588308372,-0.399638673091409
0.0520825774397434,-0.100070864613013,0.0948594423356704,0.307101482646355,NA,0.811191728559922,NA,0.815461896962486,NA,0.547761467221813,0.666898865137791,0.545065076091216,0.0796546110648356,0.0798855777281741,-0.510499093071309,-0.549347453129174,1,0.899717676086266,0.665798503391366,0.537044273299681,0.118000808179711,0.0512790448344925,-0.763359892218699,-0.734764219984518,0.79503669338943,0.392044055939588,-0.483991662539788,NA,NA,-0.288139739982757,NA,NA,-0.824616531351418,-0.772017896260615,-0.812340910260674,-0.796961961045439,NA,NA,0.599822175219596,0.614093369170723,0.734753548654985,0.712492063983046
0.055352487377532,-0.0358516612967328,0.0638418451460204,0.354454967043425,NA,0.874117302868079,NA,0.856930306421514,NA,0.581649457410859,0.643515563396317,0.638115364627137,0.0830371726505341,0.0833012994056784,-0.532253920555072,-0.632012921017786,0.899717676086266,1,0.648642046893547,0.629531631564593,0.0294312882843944,-0.000674037982894052,-0.766760667326276,-0.77169641909906,0.733571056299423,0.494704872179962,-0.405575783622459,NA,NA,-0.229484587149067,NA,NA,-0.757310584573248,-0.786472847539552,-0.753829664216389,-0.819958376093199,NA,NA,0.539341406535645,0.59474437219512,0.670129925080831,0.710956765202522
0.0266506595618199,-0.0875394370495794,-0.0355629811310665,0.125131744082568,NA,0.528699178352363,NA,0.518900228467647,NA,0.383364698270456,0.993637652092473,0.662933781065152,0.0426495824647602,0.0427811812543398,-0.807645662108303,-0.692571703720039,0.665798503391366,0.648642046893547,1,0.664121959672241,0.151835989598728,0.13040102949582,-0.44261935077958,-0.435998585208935,0.528311735882786,0.28283097382766,-0.298190516982693,NA,NA,-0.212247307168628,NA,NA,-0.529213221218089,-0.518151657445859,-0.517821921090058,-0.544918934272485,NA,NA,0.335743397140743,0.3815474378327,0.453924736309439,0.465395865067717
0.0268630722943103,0.00834747317161062,0.0472701785240383,0.134128781453264,NA,0.470882340129807,NA,0.46695361160128,NA,0.328436432551142,0.671945012123631,0.99871729805475,0.019814713246803,0.0199603737220492,-0.636524773548776,-0.985533587098694,0.537044273299681,0.629531631564593,0.664121959672241,1,0.0538749606748836,0.0438655407397382,-0.462575271474615,-0.467806842470123,0.370810337614372,0.131669716797644,-0.19780443849388,NA,NA,-0.116320781707461,NA,NA,-0.475265811770258,-0.446087215047004,-0.476451163380618,-0.490298770835579,NA,NA,0.326065962634825,0.298540909032278,0.415669609794617,0.385117811344967
-0.110131784672576,-0.241087896986793,-0.169652473350908,-0.128339746218373,NA,-0.151667012633703,NA,-0.0819070897819861,NA,-0.0390363169107333,0.131060936288623,0.0439352997725668,-0.0142067639386285,-0.0144731097115566,-0.043806401426886,-0.123800863746034,0.118000808179711,0.0294312882843944,0.151835989598728,0.0538749606748836,1,0.904423405918661,0.0944693756031699,0.175810869579345,0.264656994268907,0.147705592934453,-0.0920468531855729,NA,NA,-0.165339241520214,NA,NA,-0.120067295198694,-0.122423878313226,-0.0470472552071922,-0.122996267245651,NA,NA,-0.0174175006584281,0.0134150325957091,0.06989072701734,0.0629581226036127
-0.10464654556736,-0.244370796459838,-0.198147357800746,-0.169583358182697,NA,-0.202300400807372,NA,-0.123948878609239,NA,-0.0421640492766259,0.110108136893665,0.0335849381357107,-0.0120853921830902,-0.0124359801468315,-0.0793672498802117,-0.111892154114737,0.0512790448344925,-0.000674037982894052,0.13040102949582,0.0438655407397382,0.904423405918661,1,0.0969800192466947,0.216484775273537,0.232013592799648,0.143150226576973,-0.0377570752905332,NA,NA,-0.112947998675086,NA,NA,-0.0655497219944384,-0.10741240493306,0.00330244339039559,-0.113218208953013,NA,NA,-0.0683800031236144,-0.0513018338753124,0.0154631870274373,0.0249280103612959
0.0153675677785504,0.0162619385084377,-0.116141509400128,-0.359055771093774,NA,-0.748792627774561,NA,-0.723348156235879,NA,-0.397741812709694,-0.455085952935831,-0.471819590736082,-0.0713446093788042,-0.0715681850332748,0.466917050921651,0.451365761958145,-0.763359892218699,-0.766760667326276,-0.44261935077958,-0.462575271474615,0.0944693756031699,0.0969800192466947,1,0.931189436836614,-0.602785397844057,-0.237900834694042,0.269477026587588,NA,NA,0.0840560607970088,NA,NA,0.658834670818299,0.623817693063552,0.656783472603956,0.657970312058111,NA,NA,-0.510784049906842,-0.462737187843509,-0.603989537961156,-0.56022139610223
-0.0285981304332742,-0.00847832960189462,-0.128900765371907,-0.399840437758308,NA,-0.775376582035966,NA,-0.732703882867786,NA,-0.387365080702074,-0.446484900456363,-0.477788218338487,-0.0699063214875301,-0.0701722538446487,0.443513271849763,0.454628554633729,-0.734764219984518,-0.77169641909906,-0.435998585208935,-0.467806842470123,0.175810869579345,0.216484775273537,0.931189436836614,1,-0.556705494489347,-0.232168655324745,0.269504255415009,NA,NA,0.0914201981437208,NA,NA,0.630929768588299,0.607951390528538,0.638034076231598,0.633838553535363,NA,NA,-0.491871668289527,-0.471308681668459,-0.577312215230377,-0.559187046478614
-0.0206868785732443,-0.189716056125373,0.0245289371315039,0.182037363539642,NA,0.631167824994438,NA,0.635348496272847,NA,0.357949728962398,0.504127957341152,0.370906195309779,0.0419828288098003,0.0421073388936867,-0.32333572369292,-0.412861874687925,0.79503669338943,0.733571056299423,0.528311735882786,0.370810337614372,0.264656994268907,0.232013592799648,-0.602785397844057,-0.556705494489347,1,0.48864161911805,-0.368366027577463,NA,NA,-0.325661564096674,NA,NA,-0.566304076123403,-0.569724629913223,-0.522622260119325,-0.568850369286408,NA,NA,0.379901333860964,0.439303027984701,0.498718179809473,0.524856168764668
0.0365647008403087,-0.0994255139135027,-0.0506319928869087,0.0228826027251192,NA,0.39149640175792,NA,0.368175974181439,NA,0.280405663637782,0.255736630408386,0.131675969674429,0.0200626383966682,0.0201772115391331,-0.121210791941942,-0.139216875669881,0.392044055939588,0.494704872179962,0.28283097382766,0.131669716797644,0.147705592934453,0.143150226576973,-0.237900834694042,-0.232168655324745,0.48864161911805,1,-0.308542028532934,NA,NA,-0.0176648924104252,NA,NA,-0.187518923034607,-0.23510707135838,-0.162628764918814,-0.238688377667797,NA,NA,0.0700506447480647,0.165160516550165,0.146370569151575,0.207187897206355
0.0150070955416622,0.115718182375372,-0.039812138069429,-0.100436110848259,NA,-0.316696681890681,NA,-0.318322571857388,NA,-0.257746281523172,-0.289147646694847,-0.200172666238009,-0.0398568240105056,-0.0400141442666922,0.137992065024138,0.208198719128144,-0.483991662539788,-0.405575783622459,-0.298190516982693,-0.19780443849388,-0.0920468531855729,-0.0377570752905332,0.269477026587588,0.269504255415009,-0.368366027577463,-0.308542028532934,1,NA,NA,0.285849752604597,NA,NA,0.391522119393446,0.349297964440336,0.361383227268716,0.368512454661181,NA,NA,-0.256587099526634,-0.268475985816316,-0.349187807093418,-0.312881238280154
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.00147201755609327,0.142006704087766,0.0507257941060459,-0.0484782855102558,NA,-0.13307847604308,NA,-0.187872030397826,NA,-0.0674028124809671,-0.201425312961693,-0.116602103729283,-0.0227254257052724,-0.0227916541712172,0.0359061061726189,0.149822505392457,-0.288139739982757,-0.229484587149067,-0.212247307168628,-0.116320781707461,-0.165339241520214,-0.112947998675086,0.0840560607970088,0.0914201981437208,-0.325661564096674,-0.0176648924104252,0.285849752604597,NA,NA,1,NA,NA,0.280510826577377,0.27377284277229,0.26167673729354,0.262679775012206,NA,NA,-0.177496939237446,-0.253825710749866,-0.238340541145099,-0.274498252420763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.134417852846332,0.173829905847962,-0.156496231615329,-0.386993461465025,NA,-0.625347184950153,NA,-0.638993012495491,NA,-0.428565996396634,-0.547529762804276,-0.487188395476896,-0.0864972095415268,-0.086718879591255,0.448876010175399,0.484765012055638,-0.824616531351418,-0.757310584573248,-0.529213221218089,-0.475265811770258,-0.120067295198694,-0.0655497219944384,0.658834670818299,0.630929768588299,-0.566304076123403,-0.187518923034607,0.391522119393446,NA,NA,0.280510826577377,NA,NA,1,0.834124064900995,0.941372824715288,0.866857105605511,NA,NA,-0.74204452316469,-0.65792333225389,-0.9115293442661,-0.767964282063577
0.135326305037087,0.400512557283056,-0.0273215730572171,-0.458515226280271,NA,-0.612760452697925,NA,-0.621187919894574,NA,-0.379084787118974,-0.531720251485829,-0.455086100306089,-0.0634508306706155,-0.0636297197988262,0.44882734061752,0.461289245688578,-0.772017896260615,-0.786472847539552,-0.518151657445859,-0.446087215047004,-0.122423878313226,-0.10741240493306,0.623817693063552,0.607951390528538,-0.569724629913223,-0.23510707135838,0.349297964440336,NA,NA,0.27377284277229,NA,NA,0.834124064900995,1,0.771187467429533,0.945981833677149,NA,NA,-0.69584387708256,-0.79694936456378,-0.808081301468868,-0.949984421381505
-0.0259899733641368,0.0439228961262291,-0.177124431430967,-0.383648907324038,NA,-0.651600805964586,NA,-0.663667571733913,NA,-0.496664546222993,-0.5392677267994,-0.491988343730824,-0.120958494783059,-0.121211576720066,0.434977360135804,0.476599473976958,-0.812340910260674,-0.753829664216389,-0.517821921090058,-0.476451163380618,-0.0470472552071922,0.00330244339039559,0.656783472603956,0.638034076231598,-0.522622260119325,-0.162628764918814,0.361383227268716,NA,NA,0.26167673729354,NA,NA,0.941372824715288,0.771187467429533,1,0.845714318211515,NA,NA,-0.638642745507625,-0.58064651406475,-0.789757848053968,-0.689745010480512
0.0579064559601818,0.241277909677692,-0.084478727741222,-0.473764280034815,NA,-0.645450016752318,NA,-0.657135503881843,NA,-0.470703438500201,-0.560517276199972,-0.502606170613724,-0.0929170186171359,-0.0931381801904155,0.479704503675921,0.498770662616432,-0.796961961045439,-0.819958376093199,-0.544918934272485,-0.490298770835579,-0.122996267245651,-0.113218208953013,0.657970312058111,0.633838553535363,-0.568850369286408,-0.238688377667797,0.368512454661181,NA,NA,0.262679775012206,NA,NA,0.866857105605511,0.945981833677149,0.845714318211515,1,NA,NA,-0.64047703568567,-0.697708378674794,-0.788153253273483,-0.835182287158736
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
-0.486937874561573,-0.282599657069251,0.21340083519584,0.347889248671831,NA,0.445772776627799,NA,0.452936400879402,NA,0.232850505148528,0.357072466162043,0.33397840022879,0.0312355143501168,0.0313806616418334,-0.344351216008025,-0.322970695256442,0.599822175219596,0.539341406535645,0.335743397140743,0.326065962634825,-0.0174175006584281,-0.0683800031236144,-0.510784049906842,-0.491871668289527,0.379901333860964,0.0700506447480647,-0.256587099526634,NA,NA,-0.177496939237446,NA,NA,-0.74204452316469,-0.69584387708256,-0.638642745507625,-0.64047703568567,NA,NA,1,0.699221535151577,0.930599446573555,0.728177978369834
-0.218951953525703,-0.493319127314359,0.0310927671064383,0.472486783801911,NA,0.458167979990634,NA,0.458777967930309,NA,0.2131303211379,0.393750879457981,0.304020052388403,0.0206046640076923,0.0207539547181342,-0.302567677722271,-0.311992298991312,0.614093369170723,0.59474437219512,0.3815474378327,0.298540909032278,0.0134150325957091,-0.0513018338753124,-0.462737187843509,-0.471308681668459,0.439303027984701,0.165160516550165,-0.268475985816316,NA,NA,-0.253825710749866,NA,NA,-0.65792333225389,-0.79694936456378,-0.58064651406475,-0.697708378674794,NA,NA,0.699221535151577,1,0.721315980641058,0.914952727260526
-0.383846124001515,-0.281307861241998,0.19244306441852,0.382214165382075,NA,0.541389889691685,NA,0.549782460072815,NA,0.319585626088979,0.47338199353202,0.425128356251096,0.053493972494561,0.0536814428029069,-0.418385251759896,-0.421141588308372,0.734753548654985,0.670129925080831,0.453924736309439,0.415669609794617,0.06989072701734,0.0154631870274373,-0.603989537961156,-0.577312215230377,0.498718179809473,0.146370569151575,-0.349187807093418,NA,NA,-0.238340541145099,NA,NA,-0.9115293442661,-0.808081301468868,-0.789757848053968,-0.788153253273483,NA,NA,0.930599446573555,0.721315980641058,1,0.794516017624566
-0.19869811173047,-0.496926421642475,0.0181175735839444,0.453788920658302,NA,0.558748735781848,NA,0.561687938331048,NA,0.292017778778679,0.478116187492088,0.392499231240785,0.0398249326979624,0.0400012223007402,-0.390225186556744,-0.399638673091409,0.712492063983046,0.710956765202522,0.465395865067717,0.385117811344967,0.0629581226036127,0.0249280103612959,-0.56022139610223,-0.559187046478614,0.524856168764668,0.207187897206355,-0.312881238280154,NA,NA,-0.274498252420763,NA,NA,-0.767964282063577,-0.949984421381505,-0.689745010480512,-0.835182287158736,NA,NA,0.728177978369834,0.914952727260526,0.794516017624566,1
